MarketID_period,eq_price
134201404,96
134201501,96
134201502,96
134201503,96
134201504,96
134201601,96
134201602,96
134201603,96
134201604,96
134201701,96
134201702,96
134201703,96
134201704,96
134201801,96
134201802,96
134201803,96
134201804,96
134201901,96
134201902,96
134201903,96
134201904,96
134202001,96
134202002,96
134202003,96
134202004,96
134202101,96
134202102,96
134202103,96
134202104,96
134202201,96
134202202,96
134202203,96
134202204,96
134202301,96
134202302,96
134202303,96
134202304,96
134202401,96
134202402,96
134202403,96
134202404,96
134300101,96
134300102,96
134300201,96
134300202,96
134300301,96
134300302,96
134300401,96
134300402,96
134300501,96
134300502,96
134500101,96
134500102,96
134500201,96
134500202,96
134500301,96
134500302,96
134500401,96
134500402,96
134500501,96
134500502,96
134500601,96
134500602,96
134500701,96
134500702,96
134500801,96
134500802,96
134500901,96
134500902,96
134501001,96
134501002,96
134501101,96
134501102,96
134501201,96
134501202,96
134501301,96
134501302,96
134501401,96
134501402,96
134501501,96
134501502,96
134501601,96
134501602,96
134501701,96
134501702,96
134501801,96
134501802,96
134501901,96
134501902,96
134502001,96
134502002,96
134502201,96
134502202,96
134502301,96
134502302,96
134502401,96
134502402,96
134502501,91
134502502,92
134600101,124
134700101,112
134700201,112
134700301,112
134700401,112
134700501,112
134700601,112
134900101,95
134900102,95
134900103,95
134900104,95
134900105,95
135000101,112
135100101,107
135100201,107
135200101,112
135200201,112
135200301,112
135200401,112
135200501,112
135200601,112
135400101,501
135400102,501
135400201,400
135600101,91
135600201,91
135600301,91
135600401,91
135600501,91
135600601,91
135600701,91
135600801,91
135900101,112
135900201,112
135900301,112
135900401,112
136000101,112
136000102,112
136000201,112
136000202,112
136100101,124
136100201,124
136200101,117
136200201,117
136300101,90
136300102,90
136300201,90
136300202,90
136300301,90
136300302,90
136300401,90
136500101,108
136500201,108
136500301,108
136500401,108
136500501,108
136600101,65
136600102,65
136600201,65
136600202,65
136600301,65
136600302,65
136600401,65
136600402,65
136800101,100
137000101,105
137000201,105
137100101,99
137100102,99
137100103,99
137100201,99
137100202,99
137100203,99
137100301,99
137100302,99
137100303,99
137100401,99
137100402,99
137100403,99
137300101,117
137600101,63
137700101,112
137700201,112
137700301,112
137700401,112
137700501,112
137700601,112
137700801,112
137701001,112
137800101,65
137800102,65
137800201,65
137800202,65
137800301,65
137800302,65
137800401,65
137800402,65
138000101,240
138100101,100
138100201,100
138200101,90
138300101,112
138300201,112
138600101,260
138600201,260
138900101,80
138900102,80
138900103,80
138900104,80
139100101,112
139200101,84
139300101,100
139300201,92
139400101,111
139500101,100
139500102,100
139500103,100
139500201,100
139500202,100
139500203,100
139500301,100
139500302,100
139500303,100
139500401,100
139500402,100
139500403,100
139500501,100
139500502,100
139500503,100
140100101,110
140100201,110
140100301,110
140100401,110
140100501,110
140100601,110
140100701,110
140200101,100
140200102,100
140200103,100
140300101,126
140300102,126
140300201,126
140300202,126
140300301,126
140300302,126
140300401,126
140300402,126
140300501,126
140300502,126
140300601,126
140300602,126
140300701,126
140300702,126
140300801,126
140300802,126
140300901,126
140300902,126
140301001,126
140301002,126
140301301,124
140500101,112
140500201,112
140500301,112
140500401,112
140600101,112
140600201,112
140600301,112
140600401,112
140600501,112
140600701,112
140800101,141
140800201,141
140800301,141
141100101,114
141200101,78
141200102,78
141200201,78
141200202,78
141200301,78
141200302,78
141200401,78
141200402,78
141200501,78
141200502,78
141300101,112
141300201,112
141300401,112
141700101,65
141700102,65
141700201,65
141700202,65
141700301,65
141700302,65
141800101,97
141800102,97
141900101,108
141900102,108
141900103,108
142000101,112
142000201,112
142000301,112
142100101,99
142200101,112
142200201,112
142200301,112
142200401,112
142200501,112
142200601,112
142200701,112
142200801,112
142200901,112
142201001,112
142201101,112
142201201,112
142201301,112
142201401,112
142201601,112
142201701,112
142201801,112
142201901,112
142600101,112
142600201,112
142600301,112
142600401,112
142800101,52
142900101,100
142900102,100
142900103,100
142900104,100
142900105,100
143000101,110
143000102,110
143000201,110
143000202,110
143000301,110
143000302,110
143000401,110
143000402,110
143000501,110
143000502,110
143000601,110
143000602,110
143000701,110
143000702,110
143000801,110
143000802,110
143000901,110
143000902,110
143001001,107
143001002,107
143300101,112
143300201,112
143300301,112
143300401,112
143300501,112
143300601,112
143300701,112
143300801,112
143300901,112
143301001,112
143301101,112
143301201,112
143301301,112
143301401,112
143301501,112
143301601,112
143301701,112
143301801,112
143301901,112
143302001,112
143302101,112
143302201,112
143302301,112
143302401,112
143302501,112
143302601,112
143302701,112
143302801,112
143302901,112
143303001,112
143303101,112
143303201,112
143303301,112
143303401,112
143303501,112
143303601,112
143303701,112
