MarketID_period,offer_time,eq_price,eq_quantity,optimalconsumersurplus,optimalproducersurplus,optimal_surplus,Number_players,Quantity,ConsumerSurplus,ProducerSurplus,surplus,efficiency
12200101,118436.0,115,27,594,999,1593,18,24,288,1181,1469,0.922159448
12400101,119259.0,65,13,780,390,1170,10,9,454,576,1030,0.88034188
12400102,119994.0,65,13,780,390,1170,10,10,335,725,1060,0.905982906
12400201,119108.0,65,13,780,390,1170,10,9,290,675,965,0.824786325
12400202,117587.0,65,13,780,390,1170,10,5,167,473,640,0.547008547
12400301,117614.0,65,13,780,390,1170,10,9,502,528,1030,0.88034188
12400302,113532.0,65,13,780,390,1170,10,9,339,641,980,0.837606838
12500101,119375.0,123,9,135,207,342,10,7,-31,318,287,0.839181287
12500102,119680.0,123,9,135,207,342,10,9,122,170,292,0.85380117
12500103,115777.0,123,9,135,207,342,10,10,299,2,301,0.880116959
12500201,116285.0,123,9,135,207,342,10,6,139,144,283,0.82748538
12500202,116060.0,123,9,135,207,342,10,8,184,98,282,0.824561404
12500203,117655.0,123,9,135,207,342,10,8,227,61,288,0.842105263
12600101,119768.0,500,32,8064,8064,16128,40,27,774,12210,13304,0.824900794
12600201,119506.0,500,32,8064,8064,16128,40,27,1751,12113,13864,0.859623016
12600301,119887.0,500,32,8064,8064,16128,40,30,-2320,14224,11904,0.738095238
12600401,119132.0,500,32,8064,8064,16128,40,28,1359,11233,12592,0.780753968
12600501,119993.0,500,32,8064,8064,16128,40,25,2165,10771,12936,0.802083333
12600601,100697.0,492,28,7408,7200,14608,33,16,3024,5904,8928,0.611171961
12700101,107166.0,135,5,45,95,140,10,7,30,21,51,0.364285714
12700201,119512.0,135,5,45,95,140,10,10,73,-125,-52,-0.371428571
12700301,116487.0,125,3,57,51,108,5,4,61,31,92,0.851851852
12900101,147715.0,112,13,260,416,676,10,12,197,352,549,0.812130178
12900201,140651.0,112,13,260,416,676,10,12,222,377,599,0.886094675
12900301,148506.0,112,13,260,416,676,10,13,135,518,653,0.965976331
12900401,146722.0,112,9,180,288,468,6,9,236,232,468,1.0
13000101,179494.0,112,13,260,416,676,10,9,469,-1,468,0.692307692
13000201,170305.0,112,13,260,416,676,10,10,352,261,613,0.906804734
13000301,177921.0,112,13,260,416,676,10,10,358,216,574,0.849112426
13000401,178945.0,112,13,260,416,676,10,7,438,30,468,0.692307692
13000501,178988.0,112,13,260,416,676,10,9,420,165,585,0.865384615
13100101,118820.0,112,13,260,416,676,10,11,219,340,559,0.826923077
13100102,83038.0,112,13,260,416,676,10,7,138,225,363,0.536982249
13100201,118858.0,112,13,260,416,676,10,7,-8,471,463,0.684911243
13100202,81595.0,112,13,260,416,676,10,6,17,413,430,0.636094675
13100301,119768.0,112,13,260,416,676,10,10,184,396,580,0.857988166
13100302,80647.0,112,13,260,416,676,10,10,182,366,548,0.810650888
13100401,113579.0,112,13,260,416,676,10,14,205,459,664,0.982248521
13100402,83210.0,112,13,260,416,676,10,12,224,425,649,0.960059172
13100501,119089.0,112,13,260,416,676,10,11,119,530,649,0.960059172
13100502,81056.0,112,13,260,416,676,10,11,170,473,643,0.951183432
13300101,118246.0,112,13,260,416,676,10,11,141,457,598,0.884615385
13300102,117066.0,112,13,260,416,676,10,10,220,351,571,0.844674556
13300201,119190.0,112,13,260,416,676,10,10,320,252,572,0.846153846
13300202,118878.0,112,13,260,416,676,10,12,399,170,569,0.841715976
13300301,119995.0,112,13,260,416,676,10,9,311,191,502,0.74260355
13300302,119228.0,112,13,260,416,676,10,10,454,112,566,0.837278107
13700101,54379.0,111,12,336,468,804,25,10,359,293,652,0.810945274
13800101,160675.0,104,67,1606,2199,3805,48,67,427,3259,3686,0.968725361
14000101,293340.0,112,13,260,416,676,10,14,305,338,643,0.951183432
14000201,235957.0,112,9,180,288,468,6,6,86,280,366,0.782051282
14200101,176949.0,112,13,260,416,676,10,14,510,156,666,0.985207101
14200201,173901.0,112,13,260,416,676,10,12,348,277,625,0.924556213
14200301,178009.0,112,11,223,357,580,8,8,339,121,460,0.793103448
14400101,117737.0,100,25,650,650,1300,50,19,549,497,1046,0.804615385
14400102,119680.0,100,25,650,650,1300,50,20,322,796,1118,0.86
14400103,117896.0,100,25,650,650,1300,50,19,161,881,1042,0.801538462
14400201,113684.0,100,25,650,650,1300,50,21,428,670,1098,0.844615385
14400202,118359.0,100,25,650,650,1300,50,20,371,669,1040,0.8
14400203,114306.0,100,25,650,650,1300,50,23,491,749,1240,0.953846154
14400301,119409.0,100,25,650,650,1300,50,22,394,776,1170,0.9
14400302,119322.0,100,25,650,650,1300,50,21,409,673,1082,0.832307692
14400303,119235.0,100,25,650,650,1300,50,21,366,748,1114,0.856923077
14400401,117331.0,100,18,594,594,1188,37,17,523,583,1106,0.930976431
14400402,118457.0,100,18,594,594,1188,37,12,93,715,808,0.68013468
14400403,119317.0,100,18,594,594,1188,37,16,472,628,1100,0.925925926
14500101,78454.0,97,7,206,185,391,15,7,249,118,367,0.938618926
14600101,87036.0,99,89,4407,4317,8724,179,73,5772,1330,7102,0.814076112
14600102,87956.0,99,89,4407,4317,8724,179,52,-3404,8414,5122,0.587116002
14600103,88493.0,99,89,4407,4317,8724,179,57,392,5062,5454,0.625171939
14800101,114999.0,112,13,260,416,676,10,12,298,338,636,0.940828402
14800201,113780.0,112,13,260,416,676,10,12,253,419,672,0.99408284
14800301,112695.0,112,13,260,416,676,10,14,12,634,646,0.955621302
14800401,108853.0,112,13,260,416,676,10,9,491,19,510,0.75443787
14800501,103738.0,112,13,260,416,676,10,12,350,312,662,0.979289941
14800601,92607.0,112,13,260,416,676,10,13,-148,772,624,0.923076923
15000101,172451.0,112,13,260,416,676,10,9,-19,523,504,0.74556213
15000102,172582.0,112,13,260,416,676,10,13,-5,625,620,0.917159763
15000103,177648.0,112,13,260,416,676,10,11,158,480,638,0.943786982
15000201,179222.0,112,13,260,416,676,10,13,625,12,637,0.942307692
15000202,178677.0,112,13,260,416,676,10,8,332,52,384,0.568047337
15000203,178615.0,112,13,260,416,676,10,12,159,378,537,0.794378698
15000301,179152.0,112,13,260,416,676,10,10,-48,560,512,0.75739645
15000302,176432.0,112,13,260,416,676,10,12,-19,635,616,0.911242604
15000303,177585.0,112,13,260,416,676,10,12,4,613,617,0.912721893
15000401,175532.0,112,13,260,416,676,10,7,412,55,467,0.690828402
15000402,179118.0,112,13,260,416,676,10,10,356,242,598,0.884615385
15000403,174774.0,112,13,260,416,676,10,10,252,278,530,0.784023669
15000501,178426.0,107,9,225,303,528,7,8,409,45,454,0.859848485
15000502,166133.0,112,13,260,416,676,10,12,604,29,633,0.936390533
15000503,148253.0,112,13,260,416,676,10,9,10,414,424,0.627218935
15100101,179366.0,100,11,354,395,749,8,4,290,-18,272,0.363150868
15100102,179687.0,100,14,439,499,938,10,10,173,496,669,0.713219616
15100201,169492.0,100,5,175,178,353,4,1,-50,150,100,0.283286119
15100202,144883.0,100,5,175,178,353,4,4,-165,489,324,0.917847025
15500101,119408.0,112,13,260,416,676,10,6,-83,483,400,0.591715976
15500102,112740.0,112,13,260,416,676,10,9,164,376,540,0.798816568
15500103,28843.0,112,13,260,416,676,10,1,28,60,88,0.130177515
15500201,116340.0,112,13,260,416,676,10,9,-199,722,523,0.773668639
15500202,119526.0,112,13,260,416,676,10,10,-62,609,547,0.809171598
15500203,34583.0,112,13,260,416,676,10,1,4,80,84,0.124260355
15500301,112731.0,110,3,75,105,180,2,2,128,32,160,0.888888889
15500302,95913.0,110,3,75,105,180,2,3,240,-60,180,1.0
15600101,118655.0,104,55,1450,1485,2935,40,30,1641,189,1830,0.62350937
15600102,119884.0,104,55,1450,1485,2935,40,41,1229,1068,2297,0.782623509
15600103,119543.0,104,55,1450,1485,2935,40,36,604,1421,2025,0.689948893
15600301,119252.0,104,55,1450,1485,2935,40,34,1656,418,2074,0.706643952
15600302,115723.0,104,55,1450,1485,2935,40,38,1502,701,2203,0.750596252
15600303,119771.0,104,55,1450,1485,2935,40,33,436,1417,1858,0.633049404
15600401,117265.0,104,55,1450,1485,2935,40,32,-465,2313,1848,0.629642249
15600402,119462.0,104,55,1450,1485,2935,40,27,-124,1739,1615,0.550255537
15600403,119487.0,104,55,1450,1485,2935,40,40,342,1866,2208,0.75229983
15600501,119814.0,104,55,1450,1485,2935,40,21,1184,235,1419,0.483475298
15600502,117988.0,104,55,1450,1485,2935,40,37,1946,146,2092,0.712776831
15600503,120212.0,104,55,1450,1485,2935,40,36,1712,315,2048,0.697785349
15600601,118059.0,104,55,1450,1485,2935,40,36,2152,-73,2079,0.70834753
15600602,119461.0,104,55,1450,1485,2935,40,42,2322,118,2440,0.831345826
15600603,120001.0,104,55,1450,1485,2935,40,38,2309,-120,2189,0.745826235
15600701,119715.0,104,55,1450,1485,2935,40,17,411,793,1204,0.410221465
15600702,113939.0,104,55,1450,1485,2935,40,41,402,1756,2158,0.735264055
15600703,106651.0,104,55,1450,1485,2935,40,34,-227,2113,1886,0.642589438
15600801,119608.0,99,33,858,849,1707,23,13,663,164,827,0.484475688
15600802,119082.0,99,33,858,849,1707,23,23,1109,175,1284,0.752196837
15600901,116610.0,100,15,420,420,840,10,8,431,161,592,0.704761905
15800101,119248.0,96,10,155,235,390,10,12,196,165,361,0.925641026
15800102,118426.0,96,10,155,235,390,10,10,140,240,380,0.974358974
15800201,118816.0,96,10,155,235,390,10,11,200,110,310,0.794871795
15800202,118546.0,96,10,155,235,390,10,10,163,166,329,0.843589744
15800301,116680.0,96,10,155,235,390,10,10,136,212,348,0.892307692
15800302,118398.0,96,10,155,235,390,10,10,169,198,367,0.941025641
15900101,115262.0,107,18,396,522,918,13,6,-213,617,404,0.440087146
16000101,255831.0,149,30,1095,1095,2190,20,29,971,1168,2139,0.976712329
16000201,245343.0,144,3,138,127,265,3,3,226,38,264,0.996226415
16100101,146378.0,675,11,1395,1395,2790,36,15,1958,-23,1935,0.693548387
16200101,479547.0,129,117,7101,7143,14244,43,101,4204,6131,10335,0.72556866
16300101,119585.0,112,13,260,416,676,10,5,254,43,297,0.439349112
16300201,119023.0,112,13,260,416,676,10,9,84,383,467,0.690828402
16400101,115284.0,78,13,312,156,468,10,9,-191,539,348,0.743589744
16400102,102872.0,78,13,312,156,468,10,11,-194,616,422,0.901709402
16400201,112277.0,78,13,312,156,468,10,4,137,85,222,0.474358974
16400202,102387.0,78,13,312,156,468,10,5,45,151,196,0.418803419
16400301,116067.0,78,13,312,156,468,10,7,15,331,346,0.739316239
16400302,109791.0,78,13,312,156,468,10,4,38,192,230,0.491452991
16400401,116673.0,78,13,312,156,468,10,9,107,281,388,0.829059829
16400402,103170.0,78,13,312,156,468,10,7,-81,369,288,0.615384615
16400501,118521.0,78,13,312,156,468,10,9,120,256,376,0.803418803
16400502,108173.0,78,13,312,156,468,10,9,-1,375,374,0.799145299
16700101,116950.0,112,13,260,416,676,10,13,324,296,620,0.917159763
16700102,117407.0,112,13,260,416,676,10,14,59,589,648,0.958579882
16700103,115678.0,112,13,260,416,676,10,14,333,336,669,0.98964497
16700104,111582.0,112,13,260,416,676,10,14,288,372,660,0.976331361
16700201,117622.0,112,13,260,416,676,10,14,115,546,661,0.977810651
16700202,119133.0,112,13,260,416,676,10,13,382,266,648,0.958579882
16700203,119263.0,112,13,260,416,676,10,15,142,518,660,0.976331361
16700204,119777.0,112,13,260,416,676,10,15,450,210,660,0.976331361
16700301,119606.0,112,13,260,416,676,10,14,470,199,669,0.98964497
16700302,113769.0,112,13,260,416,676,10,13,305,356,661,0.977810651
16700303,119870.0,112,13,260,416,676,10,14,285,376,661,0.977810651
16700304,115716.0,112,13,260,416,676,10,14,346,326,672,0.99408284
17000101,177349.0,112,13,260,416,676,10,12,390,204,594,0.878698225
17000102,165497.0,112,13,260,416,676,10,13,485,146,631,0.933431953
17000103,177870.0,112,13,260,416,676,10,13,216,457,673,0.99556213
17000201,178561.0,112,13,260,416,676,10,14,217,439,656,0.970414201
17000202,175508.0,112,13,260,416,676,10,14,493,163,656,0.970414201
17000203,166642.0,112,13,260,416,676,10,14,452,204,656,0.970414201
17000301,149651.0,112,13,260,416,676,10,15,20,640,660,0.976331361
17000302,177916.0,112,13,260,416,676,10,14,375,273,648,0.958579882
17000303,177455.0,112,13,260,416,676,10,12,309,255,564,0.834319527
17000401,177609.0,112,13,260,416,676,10,13,437,209,646,0.955621302
17000402,178398.0,112,13,260,416,676,10,13,488,138,626,0.926035503
17000403,177799.0,112,13,260,416,676,10,14,426,238,664,0.982248521
17000501,176952.0,112,13,260,416,676,10,11,427,182,609,0.900887574
17000502,178023.0,112,13,260,416,676,10,13,461,181,642,0.949704142
17000503,178688.0,112,13,260,416,676,10,14,556,110,666,0.985207101
17000601,178541.0,112,13,260,416,676,10,12,-124,750,626,0.926035503
17000602,175308.0,112,13,260,416,676,10,8,4,512,516,0.763313609
17000603,178909.0,112,13,260,416,676,10,12,91,533,624,0.923076923
17000701,175663.0,112,13,260,416,676,10,13,-143,819,676,1.0
17000702,175481.0,112,13,260,416,676,10,13,-187,821,634,0.937869822
17000703,176903.0,112,13,260,416,676,10,15,-334,994,660,0.976331361
17000801,170304.0,112,13,260,416,676,10,13,406,231,637,0.942307692
17000802,176393.0,112,13,260,416,676,10,13,413,209,622,0.920118343
17000803,178534.0,112,13,260,416,676,10,12,291,342,633,0.936390533
17000901,178257.0,112,13,260,416,676,10,12,11,595,606,0.896449704
17000902,178877.0,112,13,260,416,676,10,14,225,425,650,0.961538462
17000903,163539.0,112,13,260,416,676,10,13,342,301,643,0.951183432
17001101,178443.0,112,13,260,416,676,10,12,16,600,616,0.911242604
17001102,178550.0,112,13,260,416,676,10,10,64,530,594,0.878698225
17001103,172807.0,112,13,260,416,676,10,12,137,489,626,0.926035503
17100101,52697.0,107,4,100,126,226,10,4,-1,215,214,0.946902655
17100102,56779.0,107,4,100,126,226,10,4,-10,224,214,0.946902655
17100201,55526.0,102,2,84,87,171,5,2,38,116,154,0.900584795
17100202,48034.0,102,2,84,87,171,5,2,35,136,171,1.0
17200101,149548.0,112,13,260,416,676,10,7,132,330,462,0.683431953
17200201,147658.0,112,13,260,416,676,10,12,235,369,604,0.893491124
17300101,118785.0,112,13,260,416,676,10,13,152,524,676,1.0
17300201,119803.0,112,13,260,416,676,10,11,190,444,634,0.937869822
17300301,117453.0,112,13,260,416,676,10,11,227,338,565,0.835798817
17500101,178577.0,100,8,204,204,408,10,10,66,185,251,0.615196078
17500201,179565.0,100,8,204,204,408,10,13,-33,241,208,0.509803922
17600101,117775.0,112,13,260,416,676,10,9,105,448,553,0.818047337
17600102,119131.0,112,13,260,416,676,10,11,300,340,640,0.946745562
17600201,119773.0,112,13,260,416,676,10,11,60,555,615,0.909763314
17600202,110452.0,112,13,260,416,676,10,13,366,251,617,0.912721893
17600301,119781.0,112,13,260,416,676,10,10,292,291,583,0.862426036
17600302,118790.0,112,13,260,416,676,10,10,190,366,556,0.822485207
17600401,116856.0,112,13,260,416,676,10,13,250,399,649,0.960059172
17600402,119614.0,112,13,260,416,676,10,9,323,275,598,0.884615385
17700101,293575.0,112,13,260,416,676,10,13,287,386,673,0.99556213
17700102,297632.0,112,13,260,416,676,10,13,307,354,661,0.977810651
17700201,295909.0,112,13,260,416,676,10,14,-71,738,667,0.986686391
17700202,297655.0,112,13,260,416,676,10,12,269,331,600,0.887573964
17700301,298487.0,112,13,260,416,676,10,14,322,350,672,0.99408284
17700302,297316.0,112,13,260,416,676,10,13,124,546,670,0.99112426
17700401,297454.0,112,13,260,416,676,10,15,88,572,660,0.976331361
17700402,287845.0,112,13,260,416,676,10,15,203,457,660,0.976331361
17800101,119405.0,96,10,155,235,390,10,11,65,290,355,0.91025641
17800102,119684.0,96,10,155,235,390,10,10,19,309,328,0.841025641
17800201,117778.0,96,10,155,235,390,10,10,115,255,370,0.948717949
17800202,115405.0,96,10,155,235,390,10,10,140,247,387,0.992307692
17800301,119416.0,96,10,155,235,390,10,8,166,186,352,0.902564103
17800302,119140.0,96,10,155,235,390,10,8,150,190,340,0.871794872
17800401,115815.0,96,10,155,235,390,10,8,82,237,319,0.817948718
17800402,115572.0,96,10,155,235,390,10,10,128,247,375,0.961538462
17900101,118856.0,103,48,1281,1281,2562,34,47,1362,1161,2523,0.984777518
18000101,179057.0,101,52,1369,1326,2695,37,50,1397,1192,2589,0.960667904
18100101,179089.0,120,16,240,360,600,39,18,476,91,567,0.945
18400101,173263.0,100,25,650,650,1300,10,19,363,765,1128,0.867692308
18400201,178206.0,100,25,650,650,1300,10,21,90,1136,1226,0.943076923
18400301,165024.0,100,25,650,650,1300,10,20,567,535,1102,0.847692308
18500101,236156.0,110,11,220,330,550,8,12,-83,623,540,0.981818182
18600101,117629.0,100,50,1275,1275,2550,20,35,803,1306,2109,0.827058824
18600201,119595.0,100,50,1275,1275,2550,20,25,12,1580,1592,0.624313725
18600301,117208.0,100,50,1275,1275,2550,20,44,416,1965,2381,0.93372549
18600401,118926.0,100,50,1275,1275,2550,20,27,1261,522,1783,0.699215686
18600501,119114.0,100,50,1275,1275,2550,20,35,77,2063,2140,0.839215686
18600601,119989.0,100,50,1275,1275,2550,20,16,-456,1694,1238,0.485490196
18600701,119407.0,100,50,1275,1275,2550,20,35,1401,728,2129,0.834901961
18600801,116157.0,100,50,1275,1275,2550,20,39,-731,2993,2262,0.887058824
18600901,120086.0,100,50,1275,1275,2550,20,25,379,1290,1669,0.654509804
18601001,119752.0,100,50,1275,1275,2550,20,35,1296,867,2163,0.848235294
18601401,119027.0,95,20,670,560,1230,9,6,83,441,524,0.42601626
18700101,119644.0,65,13,780,390,1170,10,13,167,883,1050,0.897435897
19000101,171552.0,100,27,837,837,1674,18,27,827,847,1674,1.0
19200101,119031.0,112,13,260,416,676,10,15,86,574,660,0.976331361
19200201,175335.0,112,13,260,416,676,10,15,168,492,660,0.976331361
19400101,57568.0,50,7,182,182,364,20,7,-117,337,220,0.604395604
19600101,119857.0,137,36,2484,2448,4932,18,34,3308,1417,4725,0.958029197
19700101,170960.0,550,15,3750,3750,7500,20,22,6305,-5605,700,0.093333333
19700201,177273.0,550,15,3750,3750,7500,20,17,-478,2078,1600,0.213333333
19700301,177844.0,550,15,3750,3750,7500,20,25,4654,-2354,2300,0.306666667
19700401,172785.0,550,15,3750,3750,7500,20,14,4032,268,4300,0.573333333
19700501,169299.0,550,15,3750,3750,7500,20,27,-759,1359,600,0.08
19700601,160918.0,550,15,3750,3750,7500,20,20,-984,3584,2600,0.346666667
19700701,178599.0,550,15,3750,3750,7500,20,17,3201,-1301,1900,0.253333333
19700801,179746.0,550,15,3750,3750,7500,20,23,3253,-1353,1900,0.253333333
19700901,179916.0,550,15,3750,3750,7500,20,24,2336,-636,1700,0.226666667
19701001,176649.0,550,15,3750,3750,7500,20,20,-1469,2569,1100,0.146666667
19701101,177383.0,550,15,3750,3750,7500,20,17,3724,776,4500,0.6
19701201,144979.0,550,15,3750,3750,7500,16,11,3499,1801,5300,0.706666667
19800101,117448.0,65,13,780,390,1170,10,6,157,598,755,0.645299145
19800102,118737.0,65,13,780,390,1170,10,8,78,752,830,0.709401709
19800201,117551.0,65,13,780,390,1170,10,8,260,640,900,0.769230769
19800202,115827.0,65,13,780,390,1170,10,6,211,624,835,0.713675214
19800301,119074.0,65,13,780,390,1170,10,10,113,982,1095,0.935897436
19800302,117844.0,65,13,780,390,1170,10,11,101,1029,1130,0.965811966
19800401,119667.0,65,13,780,390,1170,10,6,146,669,815,0.696581197
19800402,118990.0,65,13,780,390,1170,10,9,186,744,930,0.794871795
19800501,118543.0,65,13,780,390,1170,10,7,-322,1187,865,0.739316239
19800502,119721.0,65,13,780,390,1170,10,7,-288,1098,810,0.692307692
19800601,118920.0,57,3,234,126,360,3,1,75,105,180,0.5
19800602,63281.0,57,3,234,126,360,3,1,76,104,180,0.5
19900101,119512.0,128,27,702,1053,1755,12,22,738,782,1520,0.866096866
20000101,118443.0,112,13,260,416,676,10,7,315,109,424,0.627218935
20000201,119263.0,112,13,260,416,676,10,13,400,271,671,0.99260355
20000301,119649.0,112,13,260,416,676,10,11,346,235,581,0.859467456
20000401,118229.0,112,13,260,416,676,10,9,32,547,579,0.856508876
20000501,116927.0,112,13,260,416,676,10,13,187,469,656,0.970414201
20100101,116797.0,112,13,260,416,676,10,12,331,319,650,0.961538462
20100102,108186.0,112,13,260,416,676,10,13,289,381,670,0.99112426
20100201,119886.0,112,13,260,416,676,10,12,281,366,647,0.957100592
20100202,117138.0,112,13,260,416,676,10,10,265,292,557,0.823964497
